@timestamp,Content-Length,Content-Type,URI,X-INTERNAL-CORRELATION-ID,application,class,correlationId,entryType,environment,flow,guid,httpMethod,json_message,lineNum,message,parentId,severity,thread
2024-10-16T16:35:45.132+00:00,438,application/json,http://example-service/v1/payment,58d3f7a2-34cd-48a7-9057910a3b20-8fc7-11ec-b909-0242ac120003-9081b2c9e5b1,payment-service-seal,e.p.c.c.d.l.i.LoggingInterceptor,58d3f7a2-34cd-48a7-9057910a3b20-8fc7-11ec-b909-0242ac120003-9081b2c9e5b1,request,prod,payment,1234abcd-5678-90ef-gh12-34567890ijkl,POST,"{[+]}",55,"{\"transactionId\":\"9876543210\", \"amount\":\"100.00\", \"currency\":\"USD\", \"status\":\"INITIATED\"}",Root,INFO,paymentProcessor-12
2024-10-16T16:35:45.137+00:00,210,application/json,http://example-service/v1/payment,58d3f7a2-34cd-48a7-9057910a3b20-8fc7-11ec-b909-0242ac120003-9081b2c9e5b1,payment-service-core,e.p.c.c.d.l.i.LoggingInterceptor,58d3f7a2-34cd-48a7-9057910a3b20-8fc7-11ec-b909-0242ac120003-9081b2c9e5b1,response,prod,payment,1234abcd-5678-90ef-gh12-34567890ijkl,POST,"{[+]}",55,"{\"transactionId\":\"9876543210\", \"status\":\"SUCCESS\"}",Root,INFO,paymentProcessor-12
2024-10-16T16:35:45.148+00:00,438,application/json,http://example-service/v1/payment,58d3f7a2-34cd-48a7-9057910a3b20-8fc7-11ec-b909-0242ac120003-9081b2c9e5b1,payment-service-seal,e.p.c.c.d.l.i.LoggingInterceptor,58d3f7a2-34cd-48a7-9057910a3b20-8fc7-11ec-b909-0242ac120003-9081b2c9e5b1,request,prod,payment,1234abcd-5678-90ef-gh12-34567890ijkl,POST,"{[+]}",55,"{\"transactionId\":\"9876543210\", \"amount\":\"100.00\", \"currency\":\"USD\", \"status\":\"INITIATED\"}",Root,INFO,paymentProcessor-12
2024-10-16T16:40:01.945+00:00,390,application/json,http://user-auth/v1/login,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,user-auth-service,u.a.s.a.LoggingAspect,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,request,staging,authentication,auth-req-1122,POST,"{[+]}",110,"{\"username\":\"johndoe\", \"action\":\"LOGIN\", \"status\":\"INITIATED\"}",Root,DEBUG,loginExecutor-45
2024-10-16T16:40:02.120+00:00,390,application/json,http://user-auth/v1/login,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,user-auth-service,u.a.s.a.LoggingAspect,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,intermediate,staging,authentication,auth-req-1122,POST,"{[+]}",110,"{\"username\":\"johndoe\", \"action\":\"PASSWORD_CHECK\", \"status\":\"PENDING\"}",Root,INFO,loginExecutor-45
2024-10-16T16:40:03.945+00:00,150,application/json,http://user-auth/v1/login,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,ldap-server,u.a.s.a.LoggingAspect,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,response,staging,authentication,auth-req-1122,POST,"{[+]}",110,"{\"username\":\"johndoe\", \"action\":\"LOGIN\", \"status\":\"SUCCESS\"}",Root,INFO,loginExecutor-45
2024-10-16T16:40:04.945+00:00,150,application/json,http://user-auth/v1/login,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,user-auth-service,u.a.s.a.LoggingAspect,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,response,staging,authentication,auth-req-1122,POST,"{[+]}",110,"{\"username\":\"johndoe\", \"action\":\"LOGIN\", \"status\":\"SUCCESS\"}",Root,INFO,loginExecutor-45
2024-10-16T16:40:05.945+00:00,150,application/json,http://user-auth/v1/login,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,security-server,u.a.s.a.LoggingAspect,20cd8571-8fd3-45fa-81b2-1c283b5a5e92,response,staging,authentication,auth-req-1122,POST,"{[+]}",110,"{\"username\":\"johndoe\", \"action\":\"LOGIN\", \"status\":\"SUCCESS\"}",Root,INFO,loginExecutor-45
2024-10-16T16:50:15.234+00:00,390,application/json,http://inventory-service/v1/products,45f6b8c9-3fcd-41de-9f7c-82d9f2e0f9a4,inventory-manager,i.m.l.LoggingAspect,45f6b8c9-3fcd-41de-9f7c-82d9f2e0f9a4,request,dev,inventory,prod-query-3344,GET,"{[+]}",88,"{\"productId\":\"A12345\", \"action\":\"FETCH_DETAILS\"}",API,INFO,inventoryHandler-2
2024-10-16T16:50:15.237+00:00,120,application/json,http://inventory-service/v1/products,45f6b8c9-3fcd-41de-9f7c-82d9f2e0f9a4,inventory-manager,i.m.l.LoggingAspect,45f6b8c9-3fcd-41de-9f7c-82d9f2e0f9a4,response,dev,inventory,prod-query-3344,GET,"{[+]}",88,"{\"productId\":\"A12345\", \"status\":\"AVAILABLE\", \"quantity\":50}",API,INFO,inventoryHandler-2
2024-10-16T17:15:00.123+00:00,450,application/json,http://order-service/v1/order,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,order-service-seal,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,request,prod,order,order-init-54321,POST,"{[+]}",101,"{\"orderId\":\"ORD-1001\", \"customerId\":\"CUST-4567\", \"status\":\"PLACED\"}",Root,DEBUG,orderHandler-1
2024-10-16T17:15:00.123+00:01,450,application/json,http://order-service/v1/order,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,order-service-seal,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,request,prod,order,order-init-54321,POST,"{[+]}",101,"{\"orderId\":\"ORD-1001\", \"customerId\":\"CUST-4567\", \"status\":\"PLACED\"}",Root,DEBUG,orderHandler-1
2024-10-16T17:15:00.123+00:02,450,application/json,http://order-service/v1/order,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,order-service-seal,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,request,prod,order,order-init-54321,POST,"{[+]}",101,"{\"orderId\":\"ORD-1001\", \"customerId\":\"CUST-4567\", \"status\":\"PLACED\"}",Root,DEBUG,orderHandler-1
2024-10-16T17:15:01.456+00:00,300,application/json,http://order-service/v1/payment,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,order-service-core,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,intermediate,prod,payment,order-init-54321,POST,"{[+]}",102,"{\"orderId\":\"ORD-1001\", \"paymentId\":\"PAY-7890\", \"status\":\"PROCESSING\"}",Root,INFO,paymentHandler-3
2024-10-16T17:15:02.789+00:00,200,application/json,http://order-service/v1/payment,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,sap-service-core,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,intermediate,prod,payment,order-init-54321,POST,"{[+]}",103,"{\"orderId\":\"ORD-1001\", \"paymentId\":\"PAY-7890\", \"status\":\"SUCCESS\"}",Root,INFO,paymentHandler-3
2024-10-16T17:15:03.012+00:00,400,application/json,http://order-service/v1/shipment,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,sap-service-seal,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,intermediate,prod,shipment,order-init-54321,POST,"{[+]}",104,"{\"orderId\":\"ORD-1001\", \"shipmentId\":\"SHIP-3456\", \"status\":\"IN_PROGRESS\"}",Root,DEBUG,shipmentHandler-4
2024-10-16T17:15:04.567+00:00,220,application/json,http://order-service/v1/order,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,sap-adapter,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,response,prod,order,order-init-54321,POST,"{[+]}",105,"{\"orderId\":\"ORD-1001\", \"status\":\"COMPLETED\"}",Root,INFO,orderHandler-1
2024-10-16T17:15:05.123+00:00,450,application/json,http://order-service/v1/order,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,sap-adapter,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,request,prod,order,order-init-54321,POST,"{[+]}",101,"{\"orderId\":\"ORD-1001\", \"customerId\":\"CUST-4567\", \"status\":\"PLACED\"}",Root,DEBUG,orderHandler-1
2024-10-16T17:15:06.456+00:00,300,application/json,http://order-service/v1/payment,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,sap-service-seal,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,intermediate,prod,payment,order-init-54321,POST,"{[+]}",102,"{\"orderId\":\"ORD-1001\", \"paymentId\":\"PAY-7890\", \"status\":\"PROCESSING\"}",Root,INFO,paymentHandler-3
2024-10-16T17:15:07.789+00:00,200,application/json,http://order-service/v1/payment,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,sap-service-core,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,intermediate,prod,payment,order-init-54321,POST,"{[+]}",103,"{\"orderId\":\"ORD-1001\", \"paymentId\":\"PAY-7890\", \"status\":\"SUCCESS\"}",Root,INFO,paymentHandler-3
2024-10-16T17:15:08.012+00:00,400,application/json,http://order-service/v1/shipment,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,order-service-core,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,intermediate,prod,shipment,order-init-54321,POST,"{[+]}",104,"{\"orderId\":\"ORD-1001\", \"shipmentId\":\"SHIP-3456\", \"status\":\"IN_PROGRESS\"}",Root,DEBUG,shipmentHandler-4
2024-10-16T17:15:09.567+00:00,220,application/json,http://order-service/v1/order,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,order-service-seal,o.s.l.LoggingAspect,d4e1a3bc-1e2f-4a97-b75c-44d29b72a8b5,response,prod,order,order-init-54321,POST,"{[+]}",105,"{\"orderId\":\"ORD-1001\", \"status\":\"COMPLETED\"}",Root,INFO,orderHandler-1
